label,content
1, hostmem-file: fix memory leak Signed-off-by: Gonglei <arei.gonglei@huawei.com>&&&&Message-Id: <1456998223-12356-5-git-send-email-arei.gonglei@huawei.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& 
1," qemu-iotests: 148: properly skip test if quorum support is missing qemu-iotests test case 148 already had some code for skipping the test&&&&if quorum support is missing, but it didn't work in all&&&&cases. TestQuorumEvents.setUp() gets run before the actual test class&&&&(which contains the skipping code) and tries to start qemu with a drive&&&&using the quorum driver. For some reason this works fine when using&&&&qcow2, but fails for raw.&&&&&&&&As the entire test case requires quorum, just check for availability&&&&before even starting the test suite. Introduce a verify_quorum()&&&&function in iotests.py for this purpose so future test cases can make&&&&use of it.&&&&&&&&Signed-off-by: Sascha Silbe <silbe@linux.vnet.ibm.com>&&&&Reviewed-by: Bo Tu <tubo@linux.vnet.ibm.com>&&&&Message-id: 1459848109-29756-5-git-send-email-silbe@linux.vnet.ibm.com&&&&Reviewed-by: Max Reitz <mreitz@redhat.com>&&&&Signed-off-by: Max Reitz <mreitz@redhat.com>&&&& "
1," hw/mips_malta: remove redundant irq and clock init Global smp_cpus is never zero (even if user provides -smp 0), thus clocks&&&&and irqs are always initialized for each created CPU in the loop at the&&&&beginning of mips_malta_init.&&&&&&&&These two lines cause a leak of already allocated timer and irqs for the&&&&first CPU - remove them.&&&&&&&&Signed-off-by: Leon Alrae <leon.alrae@imgtec.com>&&&& "
1," block: never cancel a streaming job without running stream_complete() We need to call stream_complete() in order to do all the necessary&&&&clean-ups, even if there's an early failure. At the moment it's only&&&&useful to make sure that s->backing_file_str is not leaked, but it&&&&will become more important if we introduce support for streaming to&&&&any intermediate node.&&&&&&&&Signed-off-by: Alberto Garcia <berto@igalia.com>&&&&Reviewed-by: Max Reitz <mreitz@redhat.com>&&&&Reviewed-by: Fam Zheng <famz@redhat.com>&&&&Reviewed-by: Stefan Hajnoczi <stefanha@redhat.com>&&&&Message-id: 2abedf2debc65c250560237f31a8e6756883c8fc.1458566441.git.berto@igalia.com&&&&Signed-off-by: Jeff Cody <jcody@redhat.com>&&&& "
1, target-i386: Dump unknown opcodes with -d unimp We discriminate here between opcodes that are illegal in the current&&&&cpu mode or with illegal arguments (such as modrm.mod == 3) and&&&&encodings that are unknown (such as an unimplemented isa extension).&&&&&&&&Signed-off-by: Richard Henderson <rth@twiddle.net>&&&& 
1," qemu-img: eliminate memory leak Not particularly important since qemu-img exits immediately after&&&&calling img_rebase, but easily fixed.  Coverity says thanks.&&&&&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&&Reviewed-by: Alberto Garcia <berto@igalia.com>&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&& "
1," quorum: modify vote rules for flush operation Keep flush interface the same logic as quorum read/write, Otherwise in&&&&following scenario, we'll encounter unexpected errors.&&&&&&&&Quorum has two children(A, B). A do flush sucessfully, but B flush failed.&&&&This cause the filesystem of guest become read-only with following errors:&&&&&&&&end_request: I/O error, dev vda, sector 11159960&&&&Aborting journal on device vda3-8&&&&EXT4-fs error (device vda3): ext4_journal_start_sb:327: Detected abort journal&&&&EXT4-fs (vda3): Remounting filesystem read-only&&&&&&&&Cc: Dr. David Alan Gilbert <dgilbert@redhat.com>&&&&Cc: Wen Congyang <wency@cn.fujitsu.com>&&&&Signed-off-by: Wen Congyang <wency@cn.fujitsu.com>&&&&Signed-off-by: Changlong Xie <xiecl.fnst@cn.fujitsu.com>&&&&Reviewed-by: Alberto Garcia <berto@igalia.com>&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&& "
1," target-arm: Make Monitor->NS PL1 mode changes illegal if HCR.TGE is 1 If HCR.TGE is 1 then mode changes via CPS and MSR from Monitor to&&&&NonSecure PL1 modes are illegal mode changes. Implement this check&&&&in bad_mode_switch().&&&&&&&&(We don't currently implement HCR.TGE, but this is the only missing&&&&check from the v8 ARM ARM G1.9.3 and so it's worth adding now; the&&&&rest of the HCR.TGE checks can be added later as necessary.)&&&&&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&&Reviewed-by: Sergey Fedorov <serge.fdrv@gmail.com>&&&&Message-id: 1455556977-3644-12-git-send-email-peter.maydell@linaro.org&&&& "
1," ipmi: sensor number should not exceed MAX_SENSORS Fix a number of off-by-ones, one of them spotted by Coverity.&&&&&&&&Signed-off-by: C茅dric Le Goater <clg@fr.ibm.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1, ivshmem-test: leak fixes Add a cleanup_vm() function to free QPCIDevice & QPCIBus when cleaning&&&&up the IVState.&&&&&&&&Signed-off-by: Marc-Andr茅 Lureau <marcandre.lureau@redhat.com>&&&&Reviewed-by: Markus Armbruster <armbru@redhat.com>&&&& 
1, qemu-char: avoid leak in qemu_chr_open_pp_fd drv leaks if qemu_chr_alloc returns an error.&&&&&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& 
1, misc: zynq-xadc: Fix off-by-one This bounds check was off-by-one. Fix.&&&&&&&&Reported-by: Paolo Bonzini <pbonzini@redhat.com>&&&&Signed-off-by: Peter Crosthwaite <crosthwaite.peter@gmail.com>&&&&Message-id: 1453101737-11255-1-git-send-email-crosthwaite.peter@gmail.com&&&&Reviewed-by: Peter Maydell <peter.maydell@linaro.org>&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&& 
1," scsi: initialise info object with appropriate size While processing controller 'CTRL_GET_INFO' command, the routine&&&&'megasas_ctrl_get_info' overflows the '&info' object size. Use its&&&&appropriate size to null initialise it.&&&&&&&&Reported-by: Qinghao Tang <luodalongde@gmail.com>&&&&Signed-off-by: Prasad J Pandit <pjp@fedoraproject.org>&&&&Message-Id: <alpine.LFD.2.20.1512211501420.22471@wniryva>&&&&Cc: qemu-stable@nongnu.org&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&&Signed-off-by: P J P <ppandit@redhat.com>&&&& "
1," dump: allow target to set the physical base crash assumes the physical base in the kdump subheader of&&&&makedumpfile formatted dumps is correct. Zero is not correct&&&&for all architectures, so allow it to be changed.&&&&&&&&(No functional change.)&&&&&&&&Signed-off-by: Andrew Jones <drjones@redhat.com>&&&&Reviewed-by: Peter Maydell <peter.maydell@linaro.org>&&&&Message-id: 1452542185-10914-5-git-send-email-drjones@redhat.com&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&& "
1," target-sparc: implement NPT timer bit If the NPT bit is set in the timer register, all non-supervisor read accesses&&&&to the register should fail with a privilege exception.&&&&&&&&Signed-off-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>&&&&Reviewed-By: Artyom Tarasenko <atar4qemu@gmail.com>&&&&Signed-off-by: Mark Cave-Ayland <mark.cave-ayland@ilande.co.uk>&&&& "
1," coverity: Model g_memdup() We model all the non-deprecated memory allocation functions from&&&&https://developer.gnome.org/glib/stable/glib-Memory-Allocation.html&&&&except for g_memdup(), g_clear_pointer(), g_steal_pointer().  We don't&&&&use the latter two.  Model the former.&&&&&&&&Coverity now reports an OVERRUN&&&&vl.c:2317: alloc_strlen: Allocating insufficient memory for the terminating null of the string.&&&&Correct, but we omit the terminating null intentionally there.&&&&&&&&Signed-off-by: Markus Armbruster <armbru@redhat.com>&&&&Message-Id: <1448901152-11716-1-git-send-email-armbru@redhat.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1," vhost-user-test: fix chardriver race vhost-user-tests uses a helper thread to dispatch the vhost-user servers&&&&sources. However the CharDriverState is not thread-safe. Therefore, when&&&&it's given to the thread, it shouldn't be manipulated concurrently.&&&&&&&&We dispatch cleaning the server in an idle source. By the end of the&&&&test, we ensure not to leave anything behind by joining the thread and&&&&finishing the sources dispatch.&&&&&&&&Signed-off-by: Marc-Andr茅 Lureau <marcandre.lureau@redhat.com>&&&&Reviewed-by: Michael S. Tsirkin <mst@redhat.com>&&&&Reviewed-by: Michael S. Tsirkin <mst@redhat.com>&&&&Signed-off-by: Michael S. Tsirkin <mst@redhat.com>&&&& "
1, atapi: Account for failed and invalid operations in cd_read_sector() Commit 5f81724d made PIO read requests async but didn't add the&&&&relevant block_acct_failed() and block_acct_invalid() calls.&&&&&&&&Signed-off-by: Alberto Garcia <berto@igalia.com>&&&&Reviewed-by: John Snow <jsnow@redhat.com>&&&&Message-id: 9b87e09d61019c128139b6c999ed0c07f0674170.1448367341.git.berto@igalia.com&&&&Signed-off-by: John Snow <jsnow@redhat.com>&&&& 
1, ppc: Let kvmppc_reset_htab() return 0 for !CONFIG_KVM The !CONFIG_KVM implementation of kvmppc_reset_htab() returns -1&&&&by default. Change this to return 0 so that we fall back to user space&&&&HTAB allocation for emulated guests.&&&&&&&&This fixes the make check failures for ppc64 emulated target.&&&&&&&&Signed-off-by: Bharata B Rao <bharata@linux.vnet.ibm.com>&&&&Signed-off-by: David Gibson <david@gibson.dropbear.id.au>&&&& 
1," qemu-sockets: do not test path with access() before unlinking Using access() is a time-of-check/time-of-use race condition.  It is&&&&okay to use them to provide better error messages, but that is pretty&&&&much it.&&&&&&&&This is not one such case; on the other hand, access() *will* skip&&&&unlink() for a non-existent path, so ignore ENOENT return values from&&&&the unlink() system call.&&&&&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&&Reviewed-by: Markus Armbruster <armbru@redhat.com>&&&&Reviewed-by: Edgar E. Iglesias <edgar.iglesias@xilinx.com>&&&&Signed-off-by: Michael Tokarev <mjt@tls.msk.ru>&&&& "
1," qlist: Make conversion from QObject * accept null qobject_to_qlist() crashes on null, which is a trap for the unwary.&&&&Return null instead.&&&&&&&&Signed-off-by: Markus Armbruster <armbru@redhat.com>&&&&Message-Id: <1444918537-18107-6-git-send-email-armbru@redhat.com>&&&&Reviewed-by: Eric Blake <eblake@redhat.com>&&&&Reviewed-by: Luiz Capitulino <lcapitulino@redhat.com>&&&& "
1," Revert ""pc: memhp: force gaps between DIMM's GPA"" This reverts commit aa8580cddf011e8cedcf87f7a0fdea7549fc4704.&&&&&&&&As described in&&&&http://article.gmane.org/gmane.comp.emulators.qemu/371432&&&&that commit causes linux guests to crash on memory hot-unplug.&&&&&&&&The original problem it's trying to solve has now&&&&been addressed within virtio.&&&&&&&&Signed-off-by: Michael S. Tsirkin <mst@redhat.com>&&&& "
1," contrib: remove unnecessary strdup() getopt() optarg points to argv memory, no need to dup those values,&&&&fixes small leaks detected by clang-analyzer.&&&&&&&&Signed-off-by: Marc-Andr茅 Lureau <marcandre.lureau@redhat.com>&&&&Reviewed-by: Vladimir Sementsov-Ogievskiy <vsementsov@virtuozzo.com>&&&& "
1, qga: fix uninitialized value warning for win32 Signed-off-by: Michael Roth <mdroth@linux.vnet.ibm.com>&&&& 
1," qapi: Share gen_visit_fields() Consolidate the code between visit, command marshalling, and&&&&event generation that iterates over the members of a struct.&&&&It reduces code duplication in the generator, so that a future&&&&patch can reduce the size of generated code while touching only&&&&one instead of three locations.&&&&&&&&There are no changes to the generated marshal code.&&&&&&&&The visitor code becomes slightly more verbose, but remains&&&&semantically equivalent, and is actually easier to read as&&&&it follows a more common idiom:&&&&&&&&|     visit_optional(v, &(*obj)->has_device, ""device"", &err);&&&&|-    if (!err && (*obj)->has_device) {&&&&|-        visit_type_str(v, &(*obj)->device, ""device"", &err);&&&&|-    }&&&&|     if (err) {&&&&|         goto out;&&&&|     }&&&&|+    if ((*obj)->has_device) {&&&&|+        visit_type_str(v, &(*obj)->device, ""device"", &err);&&&&|+        if (err) {&&&&|+            goto out;&&&&|+        }&&&&|+    }&&&&&&&&The event code becomes slightly more verbose, but this is&&&&arguably a bug fix: although the visitors are not well&&&&documented, use of an optional member should not be attempted&&&&unless guarded by a prior call to visit_optional().  Works only&&&&because the output qmp visitor has a no-op visit_optional():&&&&&&&&|+    visit_optional(v, &has_offset, ""offset"", &err);&&&&|+    if (err) {&&&&|+        goto out;&&&&|+    }&&&&|     if (has_offset) {&&&&|         visit_type_int(v, &offset, ""offset"", &err);&&&&&&&&Signed-off-by: Eric Blake <eblake@redhat.com>&&&&Message-Id: <1443565276-4535-17-git-send-email-eblake@redhat.com>&&&&Signed-off-by: Markus Armbruster <armbru@redhat.com>&&&& "
1," device-introspect-test: New, covering device introspection The test doesn't check that the output makes any sense, only that QEMU&&&&survives.  Useful since we've had an astounding number of crash bugs&&&&around there.&&&&&&&&In fact, we have a bunch of them right now: a few devices crash or&&&&hang, and some leave dangling pointers behind.  The test skips testing&&&&the broken parts.  The next commits will fix them up, and drop the&&&&skipping.&&&&&&&&Signed-off-by: Markus Armbruster <armbru@redhat.com>&&&&Reviewed-by: Eric Blake <eblake@redhat.com>&&&&Message-Id: <1443689999-12182-8-git-send-email-armbru@redhat.com>&&&& "
1," linux-user: Use g_new() & friends where that makes obvious sense g_new(T, n) is neater than g_malloc(sizeof(T) * n).  It's also safer,&&&&for two reasons.  One, it catches multiplication overflowing size_t.&&&&Two, it returns T * rather than void *, which lets the compiler catch&&&&more type errors.&&&&&&&&This commit only touches allocations with size arguments of the form&&&&sizeof(T).  Same Coccinelle semantic patch as in commit b45c03f.&&&&&&&&Signed-off-by: Markus Armbruster <armbru@redhat.com>&&&&Reviewed-by: Eric Blake <eblake@redhat.com>&&&&Reviewed-by: Stefan Weil <sw@weilnetz.de>&&&&Signed-off-by: Michael Tokarev <mjt@tls.msk.ru>&&&& "
1," qapi: Add tests for empty unions The documentation claims that alternates are useful for&&&&allowing two or more types, although nothing enforces this.&&&&Meanwhile, it is silent on whether empty unions are allowed.&&&&In practice, the generated code will compile, in part because&&&&we have a 'void *data' branch; but attempting to visit such a&&&&type will cause an abort().  While there's no technical reason&&&&that a degenerate union could not be made to work, it's harder&&&&to justify the time spent in chasing known (the current&&&&abort() during visit) and unknown corner cases, than it would&&&&be to just outlaw them.  A future patch will probably take the&&&&approach of forbidding them; in the meantime, we can at least&&&&add testsuite coverage to make it obvious where things stand.&&&&&&&&In addition to adding tests to expose the problems, we also&&&&need to adjust existing tests that are meant to test something&&&&else, but which could fail for the wrong reason if we reject&&&&degenerate alternates/unions.&&&&&&&&Note that empty structs are explicitly supported (for example,&&&&right now they are the only way to specify that one branch of a&&&&flat union adds no additional members), and empty enums are&&&&covered by the testsuite as working (even if they do not seem&&&&to have much use).&&&&&&&&Signed-off-by: Eric Blake <eblake@redhat.com>&&&&Message-Id: <1443565276-4535-8-git-send-email-eblake@redhat.com>&&&&Signed-off-by: Markus Armbruster <armbru@redhat.com>&&&& "
1," hmp: added local apic dump state Added the hmp command to query local apic registers state, may be&&&&usefull after guest crashes to understand IRQ routing in guest.&&&&&&&&(qemu) info lapic&&&&dumping local APIC state for CPU 0&&&&&&&&LVT0    0x00010700 active-hi edge  masked                      ExtINT (vec 0)&&&&LVT1    0x00000400 active-hi edge                              NMI&&&&LVTPC   0x00010000 active-hi edge  masked                      Fixed  (vec 0)&&&&LVTERR  0x000000fe active-hi edge                              Fixed  (vec 254)&&&&LVTTHMR 0x00010000 active-hi edge  masked                      Fixed  (vec 0)&&&&LVTT    0x000000ef active-hi edge                 one-shot     Fixed  (vec 239)&&&&Timer   DCR=0x3 (divide by 16) initial_count = 61360&&&&SPIV    0x000001ff APIC enabled, focus=off, spurious vec 255&&&&ICR     0x000000fd physical edge de-assert no-shorthand&&&&ICR2    0x00000001 cpu 1 (X2APIC ID)&&&&ESR     0x00000000&&&&ISR     (none)&&&&IRR     239&&&&&&&&APR 0x00 TPR 0x00 DFR 0x0f LDR 0x00 PPR 0x00&&&&&&&&Signed-off-by: Pavel Butsykin <pbutsykin@virtuozzo.com>&&&&Signed-off-by: Denis V. Lunev <den@openvz.org>&&&&CC: Paolo Bonzini <pbonzini@redhat.com>&&&&CC: Andreas F脙陇rber <afaerber@suse.de>&&&&Message-Id: <1442927901-1084-7-git-send-email-den@openvz.org>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1," block: mirror - fix full sync mode when target does not support zero init During mirror, if the target device does not support zero init, a&&&&mirror may result in a corrupted image for sync=""full"" mode.&&&&&&&&This is due to how the initial dirty bitmap is set up prior to copying&&&&data - we did not mark sectors as dirty that are unallocated.  This&&&&means those unallocated sectors are skipped over on the target, and for&&&&a device without zero init, invalid data may reside in those holes.&&&&&&&&If both of the following conditions are true, then we will explicitly&&&&mark all sectors as dirty:&&&&&&&&    1.) sync = ""full""&&&&    2.) bdrv_has_zero_init(target) == false&&&&&&&&If the target does support zero init, but a target image is passed in&&&&with data already present (i.e. an ""existing"" image), it is assumed the&&&&data present in the existing image is valid data for those sectors.&&&&&&&&Reviewed-by: Paolo Bonzini <pbonzini@redhat.com>&&&&Message-id: 91ed4bc5bda7e2b09eb508b07c83f4071fe0b3c9.1443705220.git.jcody@redhat.com&&&&Signed-off-by: Jeff Cody <jcody@redhat.com>&&&& "
1," quorum: validate vote threshold against num_children even if read-pattern is fifo We need to use threshold to check if too many write operation fails.&&&&If threshold is larger than num children, we always get write error&&&&event even if all write operations success.&&&&&&&&Signed-off-by: Wen Congyang <wency@cn.fujitsu.com>&&&&Message-id: 55962F72.3060003@cn.fujitsu.com&&&&Reviewed-by: Alberto Garcia <berto@igalia.com>&&&&Reviewed-by: Max Reitz <mreitz@redhat.com>&&&&Signed-off-by: Max Reitz <mreitz@redhat.com>&&&& "
1," s390/sclp: temporarily fix unassignment/reassignment of memory subregions Commit 374f2981d1f1 (""memory: protect current_map by RCU"") broke&&&&unassignment of standby memory on s390x. Looks like that the new&&&&parallelism allows races with our (semi broken) memory hotplug code. The&&&&flatview_unref() can now be executed after our unparenting. Therefore&&&&memory_region_unref() tries to unreference the MemoryRegion itself instead&&&&of the parent.&&&&&&&&In theory, MemoryRegions are now bound to separate devices that control&&&&their lifetime. We don't have this yet, so we really want to control their&&&&lifetime manually.&&&&&&&&This patch fixes it temporarily, until we have a proper rework. The only&&&&drawback is that they won't pop up in ""info qom-tree"", but that's better&&&&than qemu crashes.&&&&&&&&We have to release the reference to a memory region after a&&&&memory_region_find, as it automatically takes a reference. As we're now&&&&able to reassign memory, the MemoryRegion is in fact deleted (otherwise&&&&vmstate_register_ram() would complain).&&&&&&&&Reviewed-by: Matthew Rosato <mjrosato@linux.vnet.ibm.com>&&&&Signed-off-by: David Hildenbrand <dahi@linux.vnet.ibm.com>&&&&Signed-off-by: Cornelia Huck <cornelia.huck@de.ibm.com>&&&& "
1, vhost/scsi: call vhost_dev_cleanup() at unrealize() time vhost-scsi calls vhost_dev_init() at realize() time&&&&but forgets to call it's counterpart vhost_dev_cleanup()&&&&at unrealize() time.&&&&&&&&Calling it should fix leaking of memory table and&&&&mem_sections table in vhost device. And also unregister&&&&vhost's memory listerner to prevent access from&&&&memory core to freed memory.&&&&&&&&Signed-off-by: Igor Mammedov <imammedo@redhat.com>&&&&Message-Id: <1438262999-287627-1-git-send-email-imammedo@redhat.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& 
1," aio-win32: reorganize polling loop Preparatory bugfixes and tweaks to the loop before the next patch:&&&&&&&&- disable dispatch optimization during aio_prepare.  This fixes a bug.&&&&&&&&- do not modify ""blocking"" until after the first WaitForMultipleObjects&&&&call.  This is needed in the next patch.&&&&&&&&- change the loop to do...while.  This makes it obvious that the loop&&&&is always entered at least once.  In the next patch this is important&&&&because the first iteration undoes the ctx->notify_me increment that&&&&happened before entering the loop.&&&&&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&&Reviewed-by: Fam Zheng <famz@redhat.com>&&&&Tested-by: Richard W.M. Jones <rjones@redhat.com>&&&&Message-id: 1437487673-23740-4-git-send-email-pbonzini@redhat.com&&&&Signed-off-by: Stefan Hajnoczi <stefanha@redhat.com>&&&& "
1," ossaudio: fix memory leak Variable ""conf"" going out of scope leaks the storage&&&&it points to in line 856.&&&&&&&&Signed-off-by: Gonglei <arei.gonglei@huawei.com>&&&&Message-Id: <1435021270-7768-1-git-send-email-arei.gonglei@huawei.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1," block/raw-posix: Don't think /dev/fd/<NN> is a floppy drive. In libguestfs we use /dev/fd/<NN> to pass pre-opened file descriptors&&&&to qemu-img.  Lately I've discovered that although this works, qemu&&&&believes that these are floppy disk images.  That in itself isn't much&&&&of a problem, but now qemu prints a warning about host floppy&&&&pass-thru being deprecated.&&&&&&&&Extend the existing test so that it ignores /dev/fd/ as well as&&&&/dev/fdset/&&&&&&&&A simple test of this, if you are using the bash shell, is:&&&&&&&&  qemu-img info <( cat /dev/null )&&&&&&&&without this patch:&&&&&&&&  $ qemu-img info <( cat /dev/null )&&&&  qemu-img: Host floppy pass-through is deprecated&&&&  Support for it will be removed in a future release.&&&&  qemu-img: Could not open '/dev/fd/63': Could not refresh total sector count: Illegal seek&&&&&&&&with this patch:&&&&&&&&  $ qemu-img info <( cat /dev/null )&&&&  qemu-img: Could not open '/dev/fd/63': Could not refresh total sector count: Illegal seek&&&&&&&&Signed-off-by: Richard W.M. Jones <rjones@redhat.com>&&&&Reviewed-by: Markus Armbruster <armbru@redhat.com>&&&&Message-id: 1435761614-31358-1-git-send-email-rjones@redhat.com&&&&Fixes: https://bugs.launchpad.net/qemu/+bug/1470536&&&&Signed-off-by: Stefan Hajnoczi <stefanha@redhat.com>&&&& "
1," Fix migration in case of scsi-generic During migration, QEMU uses fsync()/fdatasync() on the open file&&&&descriptor for read-write block devices to flush data just before&&&&stopping the VM.&&&&&&&&However, fsync() on a scsi-generic device returns -EINVAL which&&&&causes the migration to fail. This patch skips flushing data in case&&&&of an SG device, since submitting SCSI commands directly via an SG&&&&character device (e.g. /dev/sg0) bypasses the page cache completely,&&&&anyway.&&&&&&&&Note that fsync() not only flushes the page cache but also the disk&&&&cache. The scsi-generic device never sends flushes, and for&&&&migration it assumes that the same SCSI device is used by the&&&&destination host, so it does not issue any SCSI SYNCHRONIZE CACHE&&&&(10) command.&&&&&&&&Finally, remove the bdrv_is_sg() test from iscsi_co_flush() since&&&&this is now redundant (we flush the underlying protocol at the end&&&&of bdrv_co_flush() which, with this patch, we never reach).&&&&&&&&Signed-off-by: Dimitris Aragiorgis <dimara@arrikto.com>&&&&Reviewed-by: Stefan Hajnoczi <stefanha@redhat.com>&&&&Message-id: 1435056300-14924-3-git-send-email-dimara@arrikto.com&&&&Signed-off-by: Stefan Hajnoczi <stefanha@redhat.com>&&&& "
1," bios-tables-test: handle false-positive smbios signature matches It has been reported that sometimes the .rodata section of SeaBIOS,&&&&containing the constant string against which the SMBIOS signature&&&&ends up being compared, also falls within the guest f-segment. In&&&&that case, the test obviously fails, unless we continue searching&&&&for the *real* SMBIOS entry point.&&&&&&&&Rather than stopping at the first match for the SMBIOS signature&&&&(""_SM_"") in the f-segment (0xF0000-0xFFFFF), continue scanning&&&&until either a valid entry point table is found, or the f-segment&&&&has been exhausted.&&&&&&&&Reported-by: Bruce Rogers <brogers@suse.com>&&&&Signed-off-by: Gabriel Somlo <somlo@cmu.edu>&&&&Tested-by: Bruce Rogers <brogers@suse.com>&&&&Signed-off-by: Gerd Hoffmann <kraxel@redhat.com>&&&& "
1, target-s390x: fix CC computation for EX instruction Commit 7a6c7067f optimized CC computation by only saving cc_op before&&&&calling helpers as they either don't touch the CC or generate a new&&&&static value. This however doesn't work for the EX instruction as the&&&&helper changes or not the CC value depending on the actual executed&&&&instruction (e.g. MVC vs CLC).&&&&&&&&This patches force a CC computation before calling the helper. This&&&&fixes random memory corruption occuring in guests.&&&&&&&&Signed-off-by: Aurelien Jarno <aurelien@aurel32.net>&&&&[agraf: remove set_cc_static in op_ex as suggested by rth]&&&&Signed-off-by: Alexander Graf <agraf@suse.de>&&&& 
1," hw/ide/pci: Fix memory leak valgrind complains about:&&&&==16447== 16 bytes in 2 blocks are definitely lost in loss record 1,304 of 3,310&&&&==16447==    at 0x4C2845D: malloc (in /usr/lib64/valgrind/vgpreload_memcheck-amd64-linux.so)&&&&==16447==    by 0x2E4FD7: malloc_and_trace (vl.c:2546)&&&&==16447==    by 0x64C770E: g_malloc (in /usr/lib64/libglib-2.0.so.0.3600.3)&&&&==16447==    by 0x36FB47: qemu_extend_irqs (irq.c:55)&&&&==16447==    by 0x36FBD3: qemu_allocate_irqs (irq.c:64)&&&&==16447==    by 0x3B4B44: bmdma_init (pci.c:464)&&&&==16447==    by 0x3B547B: pci_piix_init_ports (piix.c:144)&&&&==16447==    by 0x3B55D2: pci_piix_ide_realize (piix.c:164)&&&&==16447==    by 0x3EAEC6: pci_qdev_realize (pci.c:1790)&&&&==16447==    by 0x36C685: device_set_realized (qdev.c:1058)&&&&==16447==    by 0x47179E: property_set_bool (object.c:1514)&&&&==16447==    by 0x470098: object_property_set (object.c:837)&&&&&&&&Signed-off-by: Shannon Zhao <zhaoshenglong@huawei.com>&&&&Signed-off-by: Shannon Zhao <shannon.zhao@linaro.org>&&&&Reviewed-by: Marcel Apfelbaum <marcel@redhat.com>&&&&Signed-off-by: Michael Tokarev <mjt@tls.msk.ru>&&&& "
1," target-tricore: fix msub32_q producing the wrong overflow bit The inversion of the overflow bit as a special case, which was needed for the&&&&madd32_q instructions, does not apply for msub32_q instructions. So remove it.&&&&&&&&Signed-off-by: Bastian Koppelmann <kbastian@mail.uni-paderborn.de>&&&&Message-Id: <1432289758-6250-3-git-send-email-kbastian@mail.uni-paderborn.de>&&&& "
1," target-s390x: fix MVC instruction when areas overlap The MVC instruction and the memmove C funtion do not have the same&&&&semantic when memory areas overlap:&&&&&&&&MVC: When the operands overlap, the result is obtained as if the&&&&operands were processed one byte at a time and each result byte were&&&&stored immediately after fetching the necessary operand byte.&&&&&&&&memmove: Copying takes place as though the bytes in src are first copied&&&&into a temporary array that does not overlap src or dest, and the bytes&&&&are then copied from the temporary array to dest.&&&&&&&&The behaviour is therefore the same when the destination is at a lower&&&&address than the source, but not in the other case. This is actually a&&&&trick for propagating a value to an area. While the current code detects&&&&that and call memset in that case, it only does for 1-byte value. This&&&&trick can and is used for propagating two or more bytes to an area.&&&&&&&&In the softmmu case, the call to mvc_fast_memmove is correct as the&&&&above tests verify that source and destination are each within a page,&&&&and both in a different page. The part doing the move 8 bytes by 8 bytes&&&&is wrong and we need to check that if the source and destination&&&&overlap, they do with a distance of minimum 8 bytes before copying 8&&&&bytes at a time.&&&&&&&&In the user code, we should check check that the destination is at a&&&&lower address than source or than the end of the source is at a lower&&&&address than the destination before calling memmove. In the opposite&&&&case we fallback to the same code as the softmmu one. Note that l&&&&represents (length - 1).&&&&&&&&Signed-off-by: Aurelien Jarno <aurelien@aurel32.net>&&&&Reviewed-by: Richard Henderson <rth@twiddle.net>&&&&Signed-off-by: Alexander Graf <agraf@suse.de>&&&& "
1," vmdk: Widen before shifting 32 bit header field Coverity spotted this.&&&&&&&&The field is 32 bits, but if it's possible to overflow in 32 bit&&&&left shift.&&&&&&&&Signed-off-by: Fam Zheng <famz@redhat.com>&&&&Reviewed-by: John Snow <jsnow@redhat.com>&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&& "
1," Revert ""hmp: fix crash in 'info block -n -v'"" This reverts commit 638b8366200130cc7cf7a026630bc6bfb63b0c4c.&&&&&&&&Signed-off-by: Stefan Hajnoczi <stefanha@redhat.com>&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&& "
