content,label
 mxfdec: Parse IndexTableSegments and convert them into AVIndexEntry arrays. Based on patch from Tomas H盲rdin <tomas.hardin@codemill.se>&&&&and work by Georg Lippitsch <georg.lippitsch@gmx.at>&&&&&&&&Changed av_calloc to av_mallocz and added overflow checks.&&&& ,1
 sgidec: Use bytestream2 functions to prevent buffer overreads. The patch also adds several bytestream macros to deal with native endian.&&&&&&&&Signed-off-by: Justin Ruggles <justin.ruggles@gmail.com>&&&& ,1
 aacsbr: prevent out of bounds memcpy(). Fixes Libav Bug 195.&&&&&&&&This doesn't make the code handle sample rate or upsample/downsample&&&&change properly but this is still a good sanity check.&&&&&&&&Based on change by Michael Niedermayer.&&&&&&&&Signed-off-by: Alex Converse <alex.converse@gmail.com>&&&& ,1
 vorbis: An additional defense in the Vorbis codec. Fixes Bug: #190&&&&Chromium Bug: #100543&&&&Related to CVE-2011-3893&&&&&&&&Signed-off-by: Reinhard Tartler <siretart@tauware.de>&&&& ,1
 ogg: Avoid the possibility to read out-of-bounds of a static global array in Vorbis decoding. BUG=100543&&&&Review URL: http://codereview.chromium.org/8365014&&&&This fixes 25% of CVE-2011-3893&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 electronicarts: Fix division by zero. Fixes Ticket #793 Signed-off-by: Oana Stratulat <oanaandreeastratulat@gmail.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 ffmpeg: fix compiler warning for uninitialized variables Signed-off-by: Jean First <jeanfirst@gmail.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" lavc: Relax API strictness in avcodec_decode_audio3 with a custom get_buffer() Do not fail audio decoding with avcodec_decode_audio3 if user has set a&&&&custom get_buffer. Strictly speaking, this was never allowed by the API,&&&&but it seems that some software packages did so anyways. In order to&&&&unbreak applications (cf. http://bugs.debian.org/655890), this change&&&&clarifies the API and overrides the custom get_buffer() with the defaults.&&&&&&&&This change is inspired by a similar&&&&commit (c3846e3ebab610be691adb8b40d376dc2f675dc4) in FFmpeg.&&&&&&&&Signed-off-by: Reinhard Tartler <siretart@tauware.de>&&&& ",1
 qpeg: Check for overread in qpeg_decode_intra. Reviewed-by: Paul B Mahol <onemda@gmail.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 v410dec: Check for sufficient input data. Fixes crash Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&&Signed-off-by: Ronald S. Bultje <rsbultje@gmail.com>&&&& ,1
 Fix possible endless loop when decoding amr. Fixes bug 151.&&&&&&&&Reviewed-by: Vitor Sessak&&&& ,1
" swscale: fix integer overflows in RGB pixel writing. We're shifting individual components (8-bit, unsigned) left by 24,&&&&so making them unsigned should give the same results without the&&&&overflow.&&&&&&&&Signed-off-by: Ronald S. Bultje <rsbultje@gmail.com>&&&& ",1
 swscale: fix overflows in RGB rounding constants. Signed-off-by: Mans Rullgard <mans@mansr.com>&&&& ,1
 aacdec: Fix null pointer crash Fixes bug170 Bug found by: Gautam Gupta Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" wavpack: Fix 32-bit clipping In the case that (frame_flags & 0x03) == 3, hybrid_maxclip&&&&may have had a signed integer overflow.&&&&&&&&Signed-off-by: Derek Buitenhuis <derek.buitenhuis@gmail.com>&&&&Signed-off-by: Anton Khirnov <anton@khirnov.net>&&&& ",1
 ffmpeg: check return code from av_vsrc_buffer_add_frame() Fixed Ticket770 Bug found by: Diana Elena Muscalu Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 segafilm: fail earlier in case theres not enough bytestream left for a audio packet. This prevents a potentially large memory allocation. Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 ttadec: check channel count as read from extradata. fixes floating-point exception due to channels being set to 0.&&&&fixes Bug 128.&&&&&&&&Signed-off-by: Justin Ruggles <justin.ruggles@gmail.com>&&&& ,1
 apedec: fix signed integer overflows This bit manipulation is equivalent but avoids undefined&&&&shifts and overflows.&&&&&&&&Signed-off-by: Mans Rullgard <mans@mansr.com>&&&& ,1
 fraps: check for overread. Signed-off-by: Anton Khirnov <anton@khirnov.net>&&&& ,1
 pthread: add some malloc failure checks  ,1
 matroskadec: Fix a buffer overread Originally committed as revision 22271 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" ffmpeg: Fix regression where various fields where not initialized leading to segfaults Bug introduced by: commit f12f40b31aa7f030393cfc756e83f4aa4265e448 Author: Anton Khirnov <anton@khirnov.net> Date:   Tue Aug 30 04:05:20 2011 +0200     ffmpeg: get rid of new* options.&&&&&&&&    They are confusing, irregular and redundant -- -map already contains all&&&&    the information.  Stream maps can now be parsed in opt_output_file().&&&&&&&&    Add a more user-friendly default behavior in case no maps are present.&&&&&&&&    Breaks -programid for now, but it never worked properly anyway. A better&&&&    solution will be written soon.&&&& ",1
" http: Don't use the normal http proxy mechanism for https The tls protocol handles connections via proxies internally.&&&&&&&&With TLS/SSL, the peer verification requires that the client&&&&speaks directly with the server, since the proxy doesn't have&&&&the remote server's private key.&&&&&&&&Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ",1
 mathops: remove undefined behaviour from sign_extend() This function intentionally overflows the signed range on&&&&the left shift.  Using this type-punning avoids errors from&&&&the overflow checker without disabling this test globally.&&&&&&&&Signed-off-by: Mans Rullgard <mans@mansr.com>&&&& ,1
 tiffdec: fix out of bound reads/writes Signed-off-by: Janne Grunau <janne-libav@jannau.net>&&&& ,1
" lavf: fix signed overflow in avformat_find_stream_info() On the first iteration through this code, last_dts is always&&&&INT64_MIN (AV_NOPTS_VALUE) and the subtraction overflows in&&&&an invalid manner.  Although the result is only used if the&&&&input values are valid, performing the subtraction is still&&&&not allowed in a strict environment.&&&&&&&&Signed-off-by: Mans Rullgard <mans@mansr.com>&&&& ",1
 xan: Prevent NULL dereferences with missing reference frame Signed-off-by: Janne Grunau <janne-libav@jannau.net>&&&& ,1
 nuv: do not use data not initialized by LZO decompression. This fixes visible corruption in the incomplete last frame&&&&of the FATE sample.&&&&&&&&Signed-off-by: Reimar D枚ffinger <Reimar.Doeffinger@gmx.de>&&&& ,1
 Fix potential pointer arithmetic overflows in lz_unpack of vmd video decoder. Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 Fixed NULL pointer dereference in id3v2 parser. Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 [mxfdec] Check return value of avio_seek and avoid modifying state if it fails  ,1
 sol: return error if av_get_packet() fails. This prevents sending a packet with data=NULL size=AVERROR_EOF.&&&& ,1
 [jvd] Check return value of avio_seek and avoid modifying state if it fails  ,1
 ffmpeg: Replace goto redo on decode fail with continue. This checks for sigterm but otherwise is identical to the previous&&&&behavior.&&&& ,1
" Fix possible crash when decoding mpeg streams. This reverts 2cf8355f98681bdd726b739008acd5483f82f8d7,&&&&fixes ticket 329.&&&& ",1
" opt: do not crash in av_set_options_string() if opts == NULL Add missing NULL check, and update documentation accordingly.&&&& ",1
 crypto: Use av_freep instead of av_free This fixes a potential double free.&&&&&&&&Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ,1
 lavfi: add avfilter_link_free() function Allow to free the buffers cached in each AVFilterLink pool.&&&&Fix leak.&&&& ,1
 Fix crash of interlaced MPEG2 decoding  ,1
" mpeg12: terminate mpeg2_video_profiles arrays Make av_get_profile_name() return NULL if no profile is detected.&&&&&&&&Fix trac issue #130, fix crash reading file tek3.m2v.&&&& ",1
 Reduce max lowres from 5 to 3 in sp5x decoder lowres higher than 3 crashes ffmpeg/ffplay here&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" In libx264 wrapper, do not set pic quality if no frame is output, avoids uninitialized reads.  ",1
" cmdutils: add OPT_INT check in parse_number_or_die() Check that the value passed for an OPT_INT option is an int, fail&&&&otherwise.&&&& ",1
" ac3enc: simplify sym_quant() These expressions are equivalent since levels is always odd, and&&&&overflow is impossible due to the constraints set by the assert().&&&&&&&&Signed-off-by: Mans Rullgard <mans@mansr.com>&&&& ",1
" ffplay: Don't assume ic->pb is non-null This fixes crashes on exit when plaing some RealRTSP streams&&&&(among other), e.g.&&&&rtsp://dl.lib.brown.edu:554/areserves/1093545294660883.mp3.&&&&These crashes have been present since 3e68b3ba7b015cf21.&&&&&&&&Signed-off-by: Ronald S. Bultje <rsbultje@gmail.com>&&&& ",1
 bink: prevent overflows within binkidct by using int-sized intermediate array Signed-off-by: Ronald S. Bultje <rsbultje@gmail.com>&&&&(cherry picked from commit e211e255aa399d68239ffa42c9cc7a52eb3d55a9)&&&& ,1
 dvbsubdec: check against buffer overreads Signed-off-by: Janne Grunau <janne-ffmpeg@jannau.net>&&&&(cherry picked from commit 493aa30adf88baf5bc734072592a22db586f0cfb)&&&& ,1
 cmdutils: fix opt_values leak Add free to uninit_opts and relocate opt_names to same&&&&&&&&Signed-off-by: Ronald S. Bultje <rsbultje@gmail.com>&&&& ,1
" rtsp: Don't store RTSPStream in AVStream->priv_data For mpegts in RTP, there isn't a direct mapping between RTSPStreams&&&&and AVStreams, and the RTSPStream isn't ever stored in&&&&AVStream->priv_data, which was earlier leaked. The fix for this&&&&leak, in ea7f080749d68a431226ce196014da38761a0d82, lead to&&&&double frees for other, normal RTP streams.&&&&&&&&This patch avoids storing RTSPStreams in AVStream->priv_data, thus&&&&avoiding the double free. The RTSPStreams are always available via&&&&RTSPState->rtsp_streams anyway.&&&&&&&&Tested with MS-RTSP, RealRTSP, DSS and mpegts/RTP.&&&&&&&&Signed-off-by: Luca Barbato <lu_zero@gentoo.org>&&&&(cherry picked from commit d9c0510e22821baa364306d867ffac45da0620c8)&&&& ",1
 x86: fix overflow in h264 8x8 planar prediction Signed-off-by: Mans Rullgard <mans@mansr.com>&&&&(cherry picked from commit 80944df720da98d6e5ee0e355db5814735914ec9)&&&& ,1
" Fix crash if invalid bit-rate was read from file. Fixes issue 2426. Patch by David Czech, davidczech510 gmail&&&&&&&&Originally committed as revision 26061 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 Discard partial packet of last frame for fate-wmv8-drm to avoid test fails due to VC-1 decoder overreads resulting in different output. Originally committed as revision 26055 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Fix off-by-one error in APIchanges file. Originally committed as revision 25675 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" perform sanity check on sample rate in electronicarts demuxer Fixes issue2525 Original patch by Daniel Kang, daniel.d.kang at gmail Originally committed as revision 26298 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 qt-faststart: Avoid leaking memory if encountering a file with double ftyp atoms Originally committed as revision 23065 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" Remove useless assert(), since this can (in theora) be used for any Xiph codec, so there's no reason to (invalidly) limit it to only Theora. Also fixes issue 1880 (compilation error on -DDEBUG).&&&&&&&&Originally committed as revision 22886 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
" Add DOS section to the platform documentation. patch by Michael Kostylev, michael.kostylev gmail com Originally committed as revision 22854 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 Fix uninitialized value in codepath. See http://tranquillity.ath.cx/clang/2010-03-30-1/report-40QvF3.html#EndPath&&&&&&&&Originally committed as revision 22782 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Plug some memory leaks in NUT muxer and demuxer Originally committed as revision 22120 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Fix some memory leaks in seek_test test program: - do not allocate context twice - close the input file before exiting Originally committed as revision 22108 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Do not attempt to open references through absolute pathes. This would allow an attacker to test remotely if a local file exists. Originally committed as revision 21925 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" eval: replace variable-length array with av_malloc/free There is a theoretical possibility to pass a very long string to ff_parse,&&&&which could crash if allocated from the stack.  This allows the allocation&&&&to be checked properly.&&&&&&&&Originally committed as revision 19670 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 H.264: Fix memory leaks with multithreading. The threads' contexts and rbsp_buffers were not freed at the end&&&&of decoding.&&&&&&&&Fixes issue 1581&&&&&&&&Originally committed as revision 19207 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" Fix cast of byte buffer to uint32 that was disregarding alignment requirements. Now calculates crc byte at a time until aligned, then continues with uint32 optimized calculation. This fixes crashes during mlp decoding on sparc (at least, maybe others). Originally committed as revision 19160 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 Change buffer size checks to avoid the undefined overflow case. Originally committed as revision 19047 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Set flag after VC-1 VLCs are initialized to avoid race condition Originally committed as revision 18639 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Change buffer check to avoid an unlikely pointer arithmetic overflow. Originally committed as revision 18596 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" Simplify packet duplication code in ff_interleave_add_packet. Behaviour only changes if pkt->destuct neither av_destruct_packet, av_destruct_packet_nofree nor NULL, in which case the new code avoids a double free. Originally committed as revision 18452 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 Make sure error resilience does not try to use unavailable reference frames. Fixes the crash described in issue 706. Originally committed as revision 18407 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Make sure mpeg2 has its height rounded up to 32 as that is needed for interlaced stuff. This might have been exploitable when emu edge was not set though note this bug has been introduced just a few days ago. Originally committed as revision 18405 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Check for alloc failures. Originally committed as revision 17497 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Add av_uninit macro to variable to avoid false positive warning: libavcodec/qtrleenc.c: In function 鈥榪trle_encode_frame鈥? libavcodec/qtrleenc.c:113: warning: 鈥榖ulkcount鈥?may be used uninitialized in this function Originally committed as revision 17155 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Fix an overflow in the predictor. fixes issue 636 Patch by Jai. Originally committed as revision 16007 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Make size variables in dyn_buf_write unsigned so gcc will not optimize the check away (due to assuming signed overflows do not happen). Originally committed as revision 15555 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" Fix endless loop when opening corrupt FLV files (issue 699). Patch by Andrew Wason, rectalogic A rectalogic D com&&&&&&&&Originally committed as revision 15738 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 Fix overflow. Originally committed as revision 27573 to svn://svn.mplayerhq.hu/mplayer/trunk/libswscale&&&& ,1
" Send improper UDP SETUP request, which is what Realmedia servers expect. See discussion on ML in ""Realmedia patch"" thread. Originally committed as revision 15482 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
" Remove check for @ in tcp.c which removes the authorization data from the actual hostname. This functionality already exists (and always existed) in url_split() and is therefore useless. See discussion in ""[PATCH] tcp.c/udp.c memleak?"" thread on ffmpeg-devel. Originally committed as revision 14946 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 Fix a mem leak in av_find_stream_info(). Patch by Erik Hovland erik hovland org Originally committed as revision 14276 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Heap buffer overflow. Originally committed as revision 13051 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Fixes NULL pointer dereference CID66 Originally committed as revision 13483 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Check for memory allocation failure of temp buffer Originally committed as revision 11053 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" fix cabac decoding with some Blue-Ray sources Patch by Andreas 脰man %andreas A olebyn P nu% Original thread: Date: Jul 7, 2007 1:23 AM Subject: [FFmpeg-devel] Corrupted blocks and seeking issues in H264 disc sources Originally committed as revision 9836 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
" Compute the dequant coefficient table ptr outside the loop, this saves speed for the upcoming secondqp fix. Patch by Andreas 脰man % andreas A olebyn P nu % Original thread: Date: Jun 26, 2007 8:48 PM subject: [FFmpeg-devel] Color corruption and seeking errors with H264 disc sources Originally committed as revision 9497 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
" Fix a bug in the DVD subtitle decoder where subtitles with odd heights would not have the last line decoded, leaving the bottom line of the bitmap array uninitialised. Patch by Ian Caulfield, ian dot caulfield gmail dot com. Originally committed as revision 7767 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 add sanity checks Originally committed as revision 7679 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" fix crash when decoding a truncated H264 slice patch by Alexander Chemeris % ipse P ffmpeg A gmail.com % Original thread: date: Dec 5, 2006 7:26 PM subject: [Ffmpeg-devel] [PATCH] Fix crush when truncated slice passed to H.264 decoder Originally committed as revision 7229 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 Divide first audio buffer chunk into atomary bufffers. This slightly simplifies decoder and removes potential audio buffer overrun. Originally committed as revision 7121 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 fix buffer underflows by reencoding the current frame with a higher QP Originally committed as revision 6565 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 Fix overflows in bicubic interpolation. Originally committed as revision 5868 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" test availability of various compiler flags, and verify that requested libraries are really installed Originally committed as revision 5486 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 fix memory leak on mpegts close found by Andy Brown <abrown at daqtron com> Originally committed as revision 5259 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 fix crash on height < 16 pixels. Originally committed as revision 4904 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" wrong sizes, part of [PATCH] from DivX, Part 9: bitstream crashes from (Steve Lhomme | slhomme divxcorp com) Originally committed as revision 4746 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 division by zero fix Originally committed as revision 4191 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
" ""don't quit"" option to attach a debugger /check mem leaks ""no write"" option to only get next packets Originally committed as revision 4110 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ",1
 fixing decoding of http://mplayerhq.hu/~atmos4/ffrv20-crashing-atmos.rm Originally committed as revision 3808 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 stack overflow Originally committed as revision 3389 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 corrupted field pictures segfault fix Originally committed as revision 3040 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 writing corrupt files on MinGW patch by (Matthias Fritschi <choi at netlabs dot org>) Originally committed as revision 2988 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
 fixing q>0.0 assert failure caused by overflow of variance for b frames Originally committed as revision 1120 to svn://svn.ffmpeg.org/ffmpeg/trunk&&&& ,1
